Stagione;Data;Da;A;Nome;Spesa_A;Entrata_Da;Tipo_operazione;Costo_contratto;TP;Primavera
2022-23;2022-09-01;;FK Partizena;PIATEK;0,05;0,0;DEF;0,02;2023-06-30;
2022-23;2022-09-01;;Vanndoria;KYRIAKOPOULOS;0,05;0,0;DEF;0,05;2024-06-30;
2022-23;2022-09-01;;Vanndoria;SERNICOLA;0,05;0,0;DEF;0,05;2024-06-30;
2022-23;2022-09-01;;Big Black Cimamori;GENDREY;0,05;0,0;DEF;0,02;2023-06-30;
2022-23;2022-09-01;;ACDF;VILLAR;0,05;0,0;DEF;0,05;2023-01-14;
2022-23;2022-09-01;;Agghiaggiande;TOLJAN;0,05;0,0;DEF;0,1;2025-06-30;
2022-23;2022-09-01;;Olympique Bidet;BOVE;0,05;0,0;DEF;;2023-06-30;P
2022-23;2022-09-04;ACDF;ACDF;GILA;0,6;0,0;SVI;;;
2022-23;2022-12-28;CSKA Moscow Mule;CSKA Moscow Mule;PUSSETTO;0,1;0,0;SVI;;;
2022-23;2023-01-02;CSKA Moscow Mule;Parter;ALVAREZ A.;3,0;3,0;DEF;0,15;2026-06-30;
2022-23;2023-01-02;Parter;CSKA Moscow Mule;VRANCKX;0,5;0,5;DEF;;2023-06-30;P
2022-23;2023-01-03;FK Partizena;Los Angeles;WALACE;0,5;0,5;DEF;0,05;2024-06-30;
2022-23;2023-01-03;Parter;FK Partizena;ZURKOWSKI;0,0;0,0;PRE (DR 1);;2023-06-30;
2022-23;2023-01-10;FK Partizena;CSKA Moscow Mule;KOSTIC;2,5;2,5;DEF;0,05;2024-06-30;
2022-23;2023-01-10;CSKA Moscow Mule;FK Partizena;REBIC;0,0;0,0;DEF;0,05;2024-06-30;
2022-23;2023-01-14;Der Holzfaller;;MALINOVSKYI;0,0;0,45;IND;;;
2022-23;2023-01-14;ACDF;;VILLAR;0,0;0,05;IND;;;
2022-23;2023-01-25;Agghiaggiande;;KIWIOR;0,0;0,07;IND;;;
2023-24;2023-07-01;Der Holzfaller;ACDF;BARAK;0,0;0,0;DEF;;2024-06-30;
2023-24;2023-07-01;Olympique Bidet;FK Partizena;TERRACCIANO;0,0;0,0;DEF;;2024-06-30;
2023-24;2023-07-01;Los Angeles;FK Partizena;SANABRIA;0,0;0,0;DEF;;2024-06-30;
2023-24;2023-07-01;ACDF;Der Holzfaller;KOOPMEINERS;0,0;0,0;DEF;;2026-06-30;
2023-24;2023-07-01;FK Partizena;Parter;ZURKOWSKI;0,0;0,0;DEF;;2027-06-30;
