Data;Nome;Titolarita;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Giornata;Stagione
22/09/2019;DONNARUMMA AL;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;MATRI;0;;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;OLSEN;1;6;0;1;0;0;0;0;0;0;0;4;2019-20
22/09/2019;CACCIATORE;1;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;CEPPITELLI;1;7;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;PELLEGRINI LU.;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;PISACANE;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;CASTRO;0;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;CIGARINI;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;IONITA;0;6,5;0;0;0;0;0;0;0;0;1;4;2019-20
22/09/2019;OLIVA;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;ROG;1;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;NANDEZ;1;7;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;BIRSA;0;;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;JOAO PEDRO;0;7;1;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;SIMEONE;0;7;1;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;DRAGOWSKI;0;6;0;2;0;0;0;0;1;0;0;4;2019-20
22/09/2019;CACERES;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;MILENKOVIC;1;6;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;PEZZELLA GER.;1;6,5;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;VENUTI;0;;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;LIROLA;0;6;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;DALBERT;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;RIBERY;1;7,5;1;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;BADELJ;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;CASTROVILLI;1;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;CHIESA;1;7,5;0;0;0;0;0;0;0;0;1;4;2019-20
22/09/2019;PULGAR;1;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;VLAHOVIC;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;BOATENG;0;6;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;RADU I.;1;6;0;3;0;0;0;0;0;0;0;4;2019-20
22/09/2019;BIRASCHI;0;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;ANKERSEN;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;CRISCITO;1;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;PAJAC;0;5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;ZAPATA C.;0;4,5;0;0;0;0;0;1;0;0;0;4;2019-20
22/09/2019;SAPONARA;0;5;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;LERAGER;0;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;SCHONE;1;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;RADOVANOVIC;0;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;FAVILLI;0;4,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;KOUAME';1;6,5;1;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;PANDEV;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;SANABRIA;0;6,5;0;0;0;0;0;0;0;0;1;4;2019-20
22/09/2019;HANDANOVIC;1;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;ASAMOAH;1;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;D'AMBROSIO;1;5,5;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;DE VRIJ;0;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;GODIN;1;7;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;SKRINIAR;1;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;BARELLA;0;6,5;0;0;0;0;0;0;0;0;1;4;2019-20
22/09/2019;BROZOVIC;1;7;1;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;CANDREVA;0;;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;SENSI;1;6;0;0;0;0;0;0;0;0;1;4;2019-20
22/09/2019;VECINO;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;LUKAKU;1;7;1;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;MARTINEZ L.;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;POLITANO;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;BUFFON;1;7;0;1;0;0;0;0;0;0;0;4;2019-20
22/09/2019;DANILO;1;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;ALEX SANDRO;1;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;BONUCCI;1;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;DEMIRAL;1;5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;MATUIDI;1;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;PJANIC;1;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;RAMSEY;0;7;1;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;BENTANCUR;1;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;CUADRADO;1;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;KHEDIRA;1;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;RONALDO;1;7;0;0;0;0;1;0;0;0;1;4;2019-20
22/09/2019;DYBALA;1;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;HIGUAIN;0;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;STRAKOSHA;1;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;ACERBI;1;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;LUIZ FELIPE;0;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;RADU;1;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;MARUSIC;1;7;1;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;MILINKOVIC-SAVIC;1;7;0;0;0;0;0;0;0;0;1;4;2019-20
22/09/2019;PAROLO;1;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;JONY;0;;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;LUCAS LEIVA;0;6,5;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;LUIS ALBERTO;1;6,5;0;0;0;0;0;0;0;0;1;4;2019-20
22/09/2019;LULIC;1;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;CAICEDO;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;CORREA;1;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;IMMOBILE;1;7;1;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;GABRIEL;0;6,5;0;4;0;0;0;0;1;0;0;4;2019-20
22/09/2019;BENZAR;0;5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;CALDERONI;0;5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;LUCIONI;0;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;ROSSETTINI;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;RISPOLI;0;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;TACHTSIDIS;0;5;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;MAJER;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;MANCOSU;0;6,5;0;0;0;0;1;0;0;0;0;4;2019-20
22/09/2019;PETRICCIONE;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;TABANELLI;0;6;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;FALCO;0;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;LAPADULA;0;5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;FARIAS;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;DONNARUMMA G.;1;7;0;2;0;0;0;0;0;0;0;4;2019-20
22/09/2019;RODRIGUEZ R.;0;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;ROMAGNOLI;0;5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;CONTI;1;5;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;HERNANDEZ T.;0;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;MUSACCHIO;1;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;BIGLIA;1;4,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;CALHANOGLU;1;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;KESSIE';0;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;PAQUETA';0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;SUSO;1;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;PIATEK;1;5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;REBIC;0;;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;RAFAEL LEAO;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;OSPINA;1;6;0;1;0;0;0;0;0;0;0;4;2019-20
22/09/2019;LUPERTO;0;;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;MAKSIMOVIC;1;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;MALCUIT;1;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;GHOULAM;1;6,5;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;KOULIBALY;1;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;ZIELINSKI;1;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;CALLEJON;1;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;ELMAS;1;6;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;RUIZ;0;7;1;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;INSIGNE;1;7;0;0;0;0;1;0;0;0;0;4;2019-20
22/09/2019;MILIK;1;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;LLORENTE;0;7,5;2;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;LOZANO;1;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;SEPE;0;6;0;2;0;0;0;0;0;0;0;4;2019-20
22/09/2019;PEZZELLA GIU.;0;5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;BRUNO ALVES;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;DARMIAN;1;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;IACOPONI;0;5,5;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;BARILLA';0;5,5;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;HERNANI;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;KULUSEVSKI;0;6;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;BRUGMAN;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;CORNELIUS;0;;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;GERVINHO;0;5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;INGLESE;1;5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;KARAMOH;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;SPROCATI;0;;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;PAU LOPEZ;1;6,5;0;1;0;0;0;0;0;0;0;4;2019-20
22/09/2019;SPINAZZOLA;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;FAZIO;0;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;FLORENZI;0;6;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;JUAN JESUS;0;;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;KOLAROV;1;7;1;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;MANCINI;1;5,5;0;0;0;0;0;0;0;1;0;4;2019-20
22/09/2019;CRISTANTE;1;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;MKHITARYAN;1;5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;KLUIVERT;1;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;PELLEGRINI LO.;1;6,5;0;0;0;0;0;0;0;0;1;4;2019-20
22/09/2019;VERETOUT;0;6;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;ZANIOLO;1;5,5;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;DZEKO;1;7;1;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;AUDERO;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;BERESZYNSKI;1;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;COLLEY;0;7;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;DEPAOLI;1;7;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;FERRARI A.;0;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;MURILLO;1;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;MURRU;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;EKDAL;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;LINETTY;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;VIEIRA;0;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;RIGONI E;0;5,5;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;CAPRARI;0;;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;GABBIADINI;0;7;1;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;QUAGLIARELLA;1;6;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;CONSIGLI;1;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;FERRARI G.;1;6;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;CHIRICHES;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;PELUSO;1;6;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;TOLJAN;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;MAGNANELLI;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;OBIANG;0;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;TRAORE' HJ.;1;6,5;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;DUNCAN;1;7;1;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;LOCATELLI;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;BERARDI;1;7,5;0;0;0;0;0;0;0;0;1;4;2019-20
22/09/2019;BOGA;0;;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;CAPUTO;1;7,5;2;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;DEFREL;1;6,5;0;0;0;0;0;0;0;0;1;4;2019-20
22/09/2019;BERISHA E;0;6;0;3;0;0;0;0;0;0;0;4;2019-20
22/09/2019;SALA;0;5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;CIONEK;0;5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;FELIPE;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;TOMOVIC;0;4,5;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;VICARI;0;5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;DI FRANCESCO F;0;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;KURTIC;1;6;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;MISSIROLI;0;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;MURGIA;0;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;STREFEZZA;0;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;D'ALESSANDRO;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;FLOCCARI;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;PETAGNA;1;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;SIRIGU;0;6,5;0;1;0;0;0;0;0;0;0;4;2019-20
22/09/2019;AINA;0;5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;BREMER;0;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;DE SILVESTRI;1;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;IZZO;1;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;LYANCO;1;5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;BERENGUER;0;;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;MEITE';0;5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;RINCON;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;LAXALT;0;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;VERDI;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;BASELLI;0;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;BELOTTI;1;5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;ZAZA;1;5,5;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;RODRIGO BECAO;1;6;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;MUSSO;1;6,5;0;1;0;0;0;0;0;0;0;4;2019-20
22/09/2019;SAMIR;1;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;STRYGER LARSEN;1;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;DE MAIO;0;4,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;SEMA;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;WALACE;0;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;BARAK;0;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;FOFANA;1;5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;JAJALO;1;6;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;NESTOROVSKI;0;;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;PUSSETTO;0;5,5;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;OKAKA;0;5,5;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;LASAGNA;0;5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;SILVESTRI;0;6;0;2;0;0;0;0;0;0;0;4;2019-20
22/09/2019;FARAONI;0;6;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;GUNTER;0;4,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;KUMBULLA;0;5,5;0;0;0;0;0;0;0;1;0;4;2019-20
22/09/2019;RRAHMANI;0;6;0;0;0;0;0;0;1;0;0;4;2019-20
22/09/2019;AMRABAT;0;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;MIGUEL VELOSO;0;7;1;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;ZACCAGNI;0;6;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;LAZOVIC;0;6,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;VERRE;0;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;PESSINA;0;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;DI CARMINE;0;5;0;0;0;1;0;0;0;0;0;4;2019-20
22/09/2019;PAZZINI;0;;0;0;0;0;0;0;0;0;0;4;2019-20
22/09/2019;TUTINO;0;5,5;0;0;0;0;0;0;0;0;0;4;2019-20
26/09/2019;GOLLINI;0;7;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;KJAER;0;6,5;0;0;0;0;0;0;1;0;0;5;2019-20
26/09/2019;CASTAGNE;0;6,5;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;GOSENS;0;;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;HATEBOER;1;6,5;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;PALOMINO;0;6;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;TOLOI;0;7,5;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;DE ROON;0;7;1;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;FREULER;1;6,5;0;0;0;0;0;0;0;0;1;5;2019-20
26/09/2019;GOMEZ;1;7;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;MALINOVSKYI;0;6,5;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;PASALIC;0;;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;ILICIC;0;5,5;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;ZAPATA D.;1;7;1;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;SKORUPSKI;0;6;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;BANI;0;6;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;DENSWIL;0;6;0;0;0;0;0;0;1;0;0;5;2019-20
26/09/2019;TOMIYASU;1;5,5;0;0;0;0;0;0;1;0;0;5;2019-20
26/09/2019;SORIANO;0;6;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;DZEMAILI;0;;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;KREJCI;0;5,5;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;MEDEL;0;6,5;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;POLI;0;5,5;0;0;0;0;0;0;1;0;0;5;2019-20
26/09/2019;ORSOLINI;1;5;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;PALACIO;0;6;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;SANSONE;1;4,5;0;0;0;1;0;0;0;0;0;5;2019-20
26/09/2019;SANTANDER;0;6;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;SKOV OLSEN;0;;0;0;0;0;0;0;1;0;0;5;2019-20
26/09/2019;JORONEN;0;6,5;0;2;0;0;0;0;0;0;0;5;2019-20
26/09/2019;CHANCELLOR;1;6;0;0;0;0;0;1;0;0;0;5;2019-20
26/09/2019;CISTANA;0;6;0;0;0;0;0;0;1;0;0;5;2019-20
26/09/2019;MARTELLA;0;6;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;MATEJU;0;6;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;SABELLI;0;6;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;TONALI;0;6,5;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;ROMULO;0;6;0;0;0;0;0;0;0;0;1;5;2019-20
26/09/2019;BISOLI;0;5,5;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;DESSENA;0;6;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;MATRI;0;5,5;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;AYE';0;;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;BALOTELLI;0;5,5;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;DONNARUMMA AL;0;6,5;1;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;OLSEN;0;7;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;PISACANE;0;7;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;CACCIATORE;0;5,5;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;CEPPITELLI;0;;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;KLAVAN;0;6,5;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;LYKOGIANNIS;0;6;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;CASTRO;0;7;1;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;IONITA;0;5,5;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;OLIVA;0;6,5;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;ROG;1;6;0;0;0;0;0;0;1;0;0;5;2019-20
26/09/2019;NANDEZ;1;6,5;0;0;0;0;0;0;0;0;1;5;2019-20
26/09/2019;SIMEONE;0;5,5;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;CERRI;0;6;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;JOAO PEDRO;1;6;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;DRAGOWSKI;1;6;0;1;0;0;0;0;0;0;0;5;2019-20
26/09/2019;MILENKOVIC;1;6;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;PEZZELLA GER.;1;7;1;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;CACERES;0;6;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;LIROLA;1;5,5;0;0;0;0;0;0;1;0;0;5;2019-20
26/09/2019;DALBERT;1;6;0;0;0;0;0;0;1;0;1;5;2019-20
26/09/2019;PULGAR;1;6;0;0;0;0;0;0;1;0;0;5;2019-20
26/09/2019;BADELJ;1;6,5;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;RIBERY;1;7;0;0;0;0;0;0;0;0;1;5;2019-20
26/09/2019;BENASSI;0;;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;CASTROVILLI;1;6,5;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;CHIESA;1;7;1;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;SOTTIL;0;6;0;0;0;0;0;0;1;0;0;5;2019-20
26/09/2019;VLAHOVIC;0;;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;RADU I.;0;6;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;PAJAC;0;;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;GHIGLIONE;1;6,5;0;0;0;0;0;0;1;0;0;5;2019-20
26/09/2019;ROMERO;0;6,5;0;0;0;0;0;0;1;0;0;5;2019-20
26/09/2019;ZAPATA C.;0;5,5;0;0;0;0;0;0;1;0;0;5;2019-20
26/09/2019;BARRECA;0;6;0;0;0;0;0;0;0;0;0;5;2019-20
26/09/2019;CRISCITO;1;6,5;0;0;0;0;0;0;0;0;0;5;2019-20
